company_name,invested_company_name,com_index,invested_com_index
中国人民财产保险股份有限公司,航天投资控股有限公司,11241,9964
中国人民财产保险股份有限公司,湖北兴发化工集团股份有限公司,11241,10519
中国人民财产保险股份有限公司,中国船舶工业股份有限公司,11241,10297
南京高科股份有限公司,厦门钨业股份有限公司,11115,11174
南京高科股份有限公司,南京银行股份有限公司,11115,11140
太仓德丰五金制品有限公司,上海元祖梦果子股份有限公司,10393,10042
海南矿业股份有限公司,海南星之海基金管理有限公司,10194,10060
北京德恒投资管理有限责任公司,旗天科技集团股份有限公司,11163,10172
贵州赤天化集团有限责任公司,华泰证券股份有限公司,10620,9990
北京赛微电子股份有限公司,北京微芯科技有限公司,10634,11206
北京赛微电子股份有限公司,北京耐威时代科技有限公司,10634,10678
苏州市大元置业有限公司,融捷健康科技股份有限公司,10363,11193
上海梅山联合经济发展有限公司,国泰君安证券股份有限公司,11051,10268
上海梅山联合经济发展有限公司,上海市工业系统房地产联合总公司,11051,9833
上海大东海建筑工程有限公司,云南西仪工业股份有限公司,10084,10535
广州市新世纪集团有限公司,国泰君安证券股份有限公司,10354,10268
中国航发贵州黎阳航空发动机有限公司,中国航发动力股份有限公司,10202,10965
潍柴动力股份有限公司,北汽福田汽车股份有限公司,9747,10334
信达投资有限公司,航天投资控股有限公司,10968,9964
信达投资有限公司,中原资产管理有限公司,10968,10467
信达投资有限公司,信达地产股份有限公司,10968,10258
中国宝武钢铁集团有限公司,国泰君安证券股份有限公司,10556,10268
中国宝武钢铁集团有限公司,宝山钢铁股份有限公司,10556,10448
中国宝武钢铁集团有限公司,新华人寿保险股份有限公司,10556,10777
陕西航空产业发展集团有限公司,中国航发动力股份有限公司,10800,10965
上海丽华投资发展有限公司,国泰君安证券股份有限公司,10796,10268
天津农垦宏益联投资有限公司,中粮屯河糖业股份有限公司,10185,11165
海南海钢集团有限公司,海南矿业股份有限公司,9970,10194
中国航空技术上海有限公司,国泰君安证券股份有限公司,9999,10268
航天投资控股有限公司,航天融资租赁有限公司,9964,11027
航天投资控股有限公司,国家军民融合产业投资基金有限责任公司,9964,10616
航天投资控股有限公司,上海航天汽车机电股份有限公司,9964,9776
航天投资控股有限公司,航天彩虹无人机股份有限公司,9964,9791
航天投资控股有限公司,国创基金管理有限公司,9964,10659
航天投资控股有限公司,北京康拓红外技术股份有限公司,9964,10269
航天投资控股有限公司,航天神舟智慧系统技术有限公司,9964,10030
航天投资控股有限公司,上海航天能源股份有限公司,9964,11142
航天投资控股有限公司,西安康本材料有限公司,9964,10267
航天投资控股有限公司,国华军民融合产业发展基金管理有限公司,9964,10459
航天投资控股有限公司,中国核能电力股份有限公司,9964,10087
航天投资控股有限公司,航天长征化学工程股份有限公司,9964,10921
航天投资控股有限公司,中国核工业建设股份有限公司,9964,10981
航天投资控股有限公司,国投创新投资管理有限公司,9964,10906
航天投资控股有限公司,北京航化节能环保技术有限公司,9964,11096
航天投资控股有限公司,央广视讯传媒股份有限公司,9964,11204
航天投资控股有限公司,辽宁航天凌河汽车有限公司,9964,10246
航天投资控股有限公司,乐凯华光印刷科技有限公司,9964,10821
中国航发资产管理有限公司,中粮资本控股股份有限公司,10922,11040
中国航发资产管理有限公司,北京钢研高纳科技股份有限公司,10922,9934
拉萨经济技术开发区厚康实业有限公司,黑龙江国中水务股份有限公司,11138,10825
焦作万方铝业股份有限公司,国泰君安证券股份有限公司,10982,10268
广州藤川科技有限公司,广州广电运通金融电子股份有限公司,11236,10608
融捷健康科技股份有限公司,北京央广联合传媒投资有限公司,11193,10031
融捷健康科技股份有限公司,安徽中盛溯源生物科技有限公司,11193,10601
融捷健康科技股份有限公司,深圳市卓先实业有限公司,11193,10346
四川航天工业集团有限公司,航天时代置业发展有限公司,10967,10514
四川航天工业集团有限公司,北京航天时代天盛物业管理有限公司,10967,9818
四川航天工业集团有限公司,航天投资控股有限公司,10967,9964
中粮集团有限公司,中粮屯河糖业股份有限公司,10934,11165
中粮集团有限公司,大悦城控股集团股份有限公司,10934,11189
中粮集团有限公司,中粮资本控股股份有限公司,10934,11040
东方财富信息股份有限公司,中证信用增进股份有限公司,10086,10960
中信建投证券股份有限公司,中信出版集团股份有限公司,10606,10204
中信建投证券股份有限公司,江西正邦科技股份有限公司,10606,10371
中信建投证券股份有限公司,蒙娜丽莎集团股份有限公司,10606,10000
中信建投证券股份有限公司,深圳王子新材料股份有限公司,10606,11198
中信建投证券股份有限公司,江苏爱康科技股份有限公司,10606,9748
中信建投证券股份有限公司,鞍山森远路桥股份有限公司,10606,10114
中信建投证券股份有限公司,常州强力电子新材料股份有限公司,10606,10853
中信建投证券股份有限公司,东华能源股份有限公司,10606,9789
中信建投证券股份有限公司,通源石油科技集团股份有限公司,10606,10430
中信建投证券股份有限公司,成都三泰控股集团股份有限公司,10606,10343
中信建投证券股份有限公司,探路者控股集团股份有限公司,10606,11061
中信建投证券股份有限公司,深圳市铁汉生态环境股份有限公司,10606,10260
中信建投证券股份有限公司,中光学集团股份有限公司,10606,10419
中信建投证券股份有限公司,深圳顺络电子股份有限公司,10606,10655
中信建投证券股份有限公司,松德智慧装备股份有限公司,10606,10610
中信建投证券股份有限公司,山东东岳有机硅材料股份有限公司,10606,10677
中信建投证券股份有限公司,江苏精研科技股份有限公司,10606,9854
中信建投证券股份有限公司,南国置业股份有限公司,10606,10719
中信建投证券股份有限公司,上海航天汽车机电股份有限公司,10606,9776
中信建投证券股份有限公司,北京国联视讯信息技术股份有限公司,10606,10932
中信建投证券股份有限公司,浙江富润股份有限公司,10606,10992
中信建投证券股份有限公司,中国卫通集团股份有限公司,10606,11216
中信建投证券股份有限公司,浙江台华新材料股份有限公司,10606,9931
中信建投证券股份有限公司,卓郎智能技术股份有限公司,10606,10604
中信建投证券股份有限公司,重庆三峰环境集团股份有限公司,10606,10942
中信建投证券股份有限公司,成都燃气集团股份有限公司,10606,10311
中信建投证券股份有限公司,宁波海运股份有限公司,10606,9936
中信建投证券股份有限公司,北方光电股份有限公司,10606,10602
中信建投证券股份有限公司,北方导航控制技术股份有限公司,10606,11180
中信建投证券股份有限公司,广州白云电器设备股份有限公司,10606,9939
中信建投证券股份有限公司,今创集团股份有限公司,10606,9882
中信建投证券股份有限公司,宁波杉杉股份有限公司,10606,11203
中信建投证券股份有限公司,长春奥普光电技术股份有限公司,10606,9804
中信建投证券股份有限公司,东莞宜安科技股份有限公司,10606,10948
中信建投证券股份有限公司,四川科伦药业股份有限公司,10606,10776
中信建投证券股份有限公司,孚日集团股份有限公司,10606,10339
中信建投证券股份有限公司,中信国安信息产业股份有限公司,10606,9754
中信建投证券股份有限公司,湖南汉森制药股份有限公司,10606,9829
中信建投证券股份有限公司,顺利办信息服务股份有限公司,10606,10944
中信建投证券股份有限公司,嘉事堂药业股份有限公司,10606,10626
中信建投证券股份有限公司,深圳市广和通无线股份有限公司,10606,10523
云南新华书店集团有限公司,国泰君安证券股份有限公司,9871,10268
安徽海螺水泥股份有限公司,唐山冀东水泥股份有限公司,10983,10804
中船海洋与防务装备股份有限公司,中国船舶工业股份有限公司,10139,10297
中国黄金集团资产管理有限公司,中信重工机械股份有限公司,10955,10223
赤峰红烨投资有限公司,盛达金属资源股份有限公司,10991,10901
上海冶金炉料有限公司,国泰君安证券股份有限公司,10716,10268
南京泰中荣达投资管理有限公司,上海元祖梦果子股份有限公司,9901,10042
中国中铁股份有限公司,中铁高新工业股份有限公司,9973,10167
海通证券股份有限公司,上海证券交易所,11024,9852
四川长虹电器股份有限公司,华夏证券股份有限公司,10888,11230
中国节能环保集团有限公司,中节能环保装备股份有限公司,10995,10590
